ID,Name,First,Last,City,State,Publisher,Subject,Link
5125,"The Retreat",1939,1939,"Mt. Carroll","Illinois","Civilian Conservation Corps","Civilian Conservation Corps",
5126,"Reunion",1992,1996,"Sudbury","Massachusetts","Lucas, Sr., Frank D.","New England | Fashion",
5127,"The Review",1981,,"Washington","District of Columbia","Howard University (Washington, DC)","Colleges and universities",
5129,"Review of Afroamerican Issues & Culture",1978,,"Syracuse","New York","Syracuse University","African-American studies",
5130,"The Review of Black Political Economy",1970,,"Atlanta","Georgia","Clark Atlanta University, Transaction Publishers","Politics | Economics",
5131,"Revival",1995,,"Cambridge","Massachusetts","Harvard College","Afrocentrism | African diaspora",
5132,"The Revivalist",1995,,"Denton","Texas","Wesley, Herman E. Ill","Religion | Church of Christ",
5133,"The Revolutionary Papers",1992,1993,"Walnut Creek","California","Rising Sun Productions","Comic books, strips, etc.",
5134,"Rhema",1994,,"Baltimore","Maryland","Ramsey, Dwayne","Religion | Churches",
5135,"The Rhetorician: of Norfolk State University",1986,1993,"Norfolk","Virginia","Norfolk State University, School of Arts and Letters","Short stories | School of Arts and Letters, Norfolk State University (Norfolk, VA) | Poetry | Photography | Colleges and universities—Students (continued) | Art",
5136,"Rhonda White-Warner’s Tidbits",1988,,"Oakland","California","White-Warner, Rhonda","Theater | Music (continued) | Dance | Culture | Art",
5137,"Rhythm",1970,,"Atlanta","Georgia","African Expressions, Inc.","Pan-Africanism | Books and reading | Authors",
5138,"Rhythm & Blues Foundation News",1992,,"Washington","District of Columbia","Rhythm & Blues Foundation","Rhythm and Blues (Music) | Music (continued) | Blues (Music)",
5139,"Rhythm & Business",1987,,"North Hollywood","California","Rhythm & Business, Inc.","Entertainers | Business",
5140,"The Richard Wright Newsletter",1991,,"Boston","Massachusetts","Northwestern University, Department of English","Wright, Richard | Literature",
5142,"The Richmond Blade",1918,,"Richmond","Indiana","Blade Publishing Co.","Republican Party",
5148,"Rifle Ranger",1938,1938,"Fort Dix","New Jersey","Civilian Conservation Corps","Civilian Conservation Corps",
5149,"Right Choices: Southwest Edition",1984,,"Hampton","Virginia","Tinsley Communications, Inc.","Education",
5150,"Right On!: Black Community News Service",1971,,"Bronx","New York","Black Panther Party","World politics | United Front of Cairo | Radical politics | Political cartoons | Police brutality | Labor | Black Panther Party | Africa",
5153,"Right On! Focus",1982,,"Cresskill","New Jersey","DS Magazine, Inc.","Television programs",
5154,"Right On! Presents Class",1983,,"Cresskill","New Jersey","DS Magazine, Inc.","Lifestyle",
5155,"The Right Way",1865,1967,"Boston","Massachusetts","Thayer, William W.","Civil War",
5156,"Rights & Reviews",1964,1968,"New York","New York","CORE, New York Chapter","Poetry | Civil rights",
5157,"The Rights of All",1829,1830,"New York","New York","Cornish, S.E.","Civil rights | Abolitionists",
5158,"Ripper",1989,1990,"Newbury Park","California","Aircel Comics","Comic books, strips, etc.",
5161,"The RISTP Newsletter",1980,1982,"Jackson","Mississippi","Jackson State University, Research Institute for Socio-Technical Problems","Social conditions | Jackson State University (Jackson, MS) | Colleges and universities",
5162,"Ritual & Dissent: A Journal of Afro-American Arts and Letters",1983,,"New Haven","Connecticut","Yale University, Afro-American Cultural Center","Essays | Art",
5163,"La Rive Gauche d ’ Haiti",1992,1993,"Miami","Florida","Global Electronic Technology","Haitian art | Haiti | Artists | Art",
5164,"Riverton Report",1987,,"New York","New York","Riverton Tenants Association","Tenants rights | Housing",
5166,"The Roar",1929,,"St. Augustine","Florida","Augustine, FL)","Florida Normal and Industrial College (St. Augustine, FL) | Colleges and universities—Students (continued)",
5168,"The Rochester Freeman",1839,,"Rochester","New York","Holley, Myron","Slavery | Abolitionists",
5169,"Rock & Soul: Songs",1956,,"Derby","Connecticut","Charlton Publications, Inc.","Soul music | Rock music | Music reviews | Music (continued)",
5171,"Rockers",1991,,"Coral Gables","Florida","Chin, Earl","Reggae music | Music (continued) | Entertainment",
5173,"Role Models Today",1995,,"Gainesville","Florida","Role Models Foundation, Inc.","Role Models Foundation",
5175,"Roosevelt Torch",1945,,"Chicago","Illinois","Roosevelt College (Chicago, IL)","Roosevelt College (Chicago, IL) | Colleges and universities—Students (continued)",
5176,"Root: To the Bottom of What’s Happening",1983,1987,"Brooklyn","New York","Kibo Books","Politics | Entertainment | Caribbean area",
5177,"Roots",1995,,"Berkeley","California","Privitte, Emani","Music (continued) | Entertainment",
5178,"Roots & Culture",1993,1993,"Cambridge","Massachusetts","Harvard African Students Association","Poetry | Culture | Colleges and universities—Students (continued) | Caribbean people | Africa",
5179,"Rootsearching",1977,1978,"Lubbock","Texas","Childs, Marleta","Genealogy",
5180,"Rose Nolen’s Mid-Missouri Black Watch",1992,,"Columbia","Missouri","Rosemark Communications","History | Entertainment | Education | Business",
5183,"ROTC in Review",1969,,"Petersburg","Virginia","Virginia State College (Petersburg, VA)","ROTC | Military service | Colleges and universities—Students (continued)",
5184,"ROTC Newsletter",1960,1973,"Petersburg","Virginia","Virginia State College (Petersburg, VA)","ROTC | Military service | Colleges and universities—Students (continued)",
5185,"The Roulhac Family Association’s Quarterly Newsletter",1990,,"Detroit","Michigan","Brown, Mary Roulhac","Roulhac family | Genealogy",
5186,"Routes: the Biweekly Guide to African American Culture",1977,,"Flushing","New York","OCR for Publishers, Inc.","Theater | Restaurant reviews | Museums | Entertainment | Concerts | Art galleries",
5187,"The Rowan Echo",1935,1936,"Union","Virginia","Civilian Conservation Corps","Civilian Conservation Corps",
5190,"Runta (Truth)",1988,,"Washington","District of Columbia","National Urban League, Research Department","Statistics",
5192,"The Rural Messenger",1924,1936,"Tuskegee","Alabama","Tuskegee Institute (Tuskegee, AL)","Tuskegee Institute | Colleges and universities",
5193,"Rural Transportation Technology",1985,1989,"Jackson","Mississippi","Jackson State University, Mississippi Center for Technology Transfer","Transportation | Technology | Jackson State University (Jackson, MS)",
5194,"Rushes and Dailies",1991,,"Milwaukee","Wisconsin","Milwaukee Central City Tourism Council","Tourism | Entertainment | Art",
5195,"Russell’s News City Guide",1995,,"Spring Dale","Maryland","Price, Russel Jr.","Business—Directories",
5196,"The Rustorian",1972,,"Holly Springs","Mississippi","Rust College, Division of Mass Communications","Rust College (Holly Springs, MS) | Colleges and universities—Students (continued)",
5197,"The Sabbath Sentinel",1949,,"Fairview","Oklahoma","Bible Sabbath Association","Religion | Bible Sabbath Association",
5198,"SABR—Negro Leagues Committee Newsletter",1985,,"Ypsilanti","Michigan","Society for American Baseball Research","Sports | Baseball",
5199,"The Sachem",1936,1940,"Tioga Center","New York","Civilian Conservation Corps","Civilian Conservation Corps",
5201,"Sagala",1980,1984,"Washington","District of Columbia","Howard University, Institute for the Arts and Humanities","Poetry | Photography | Music (continued) | Literary criticism | Calypso (music) | Blues (Music) | Art",
5202,"Sage: A Scholarly Journal on Black Women",1984,1995,"Atlanta","Georgia","Sage Women’s Educational Press, Inc.","Women | Research | Education",
5207,"The Saint Paulite",1953,1992,"Lawrenceville","Virginia","Saint Paul’s College (Lawrencevihe, VA)","Saint Paul’s College (Lawrenceville, VA) | Colleges and universities—Students (continued)",
5208,"Saint Paul’s College Notes",1992,,"Lawrenceville","Virginia","Saint Paul’s College (Lawrencevihe, VA)","Saint Paul’s College (Lawrenceville, VA) | Colleges and universities—Students (continued)",
5209,"Saint Paul’s Item",1981,,"Lawrenceville","Virginia","Saint Paul’s College, Office of Public Relations","Saint Paul’s College (Lawrenceville, VA) | Colleges and universities—Students (continued)",
5210,"The Saint Paul’s Tiger Beat",1987,,"Lawrenceville","Virginia","Saint Paul’s College (Lawrencevihe, VA)","Saint Paul’s College (Lawrenceville, VA) | Colleges and universities—Students (continued)",
5212,"SAL News",1989,,"Norfolk","Virginia","Norfolk State University, School of Arts and Letters","School of Arts and Letters, Norfolk State University (Norfolk, VA) | Colleges and universities—Students (continued)",
5213,"Salaam",1969,,"Nyack","New York","CORE","United Black Movement | Congress of Racial Equality | Black power",
5214,"Salaam",1960,,"Philadelphia","Pennsylvania","Salaam Publishing Company","Islam | Black Muslims",
5225,"San Francisco CORE-lator",1963,,"San Francisco","California","CORE, San Francisco Chapter","Congress of Racial Equality | Civil rights",
5230,"San Pablo Dam News",1939,1939,"San Pablo","California","Civilian Conservation Corps","Civilian Conservation Corps",
5232,"The Saracen: Hampton University Literary Journal.",1988,,"Hampton","Virginia","Hampton University (Hampton, VA)","Short stories | Poetry | Drama | Colleges and universities—Students (continued)",
5233,"Sasa Ni Saa: University of Washington B.S. U. Reporter.",1972,,"Seattle","Washington","University of Washington Black Students Union","University of Washington Black Students Union | Colleges and universities—Students (continued)",
5234,"Saturday Evening Quill",1928,1930,"Boston","Massachusetts","Saturday Evening Quill Club of Boston","Short stories | Poetry | Drama | Art",
5236,"sauti mpya",1992,,"Chapel Hill","North Carolina","University of North Carolina, Sonja Haynes Stone Black Cultural Center","Short stories | Poetry | Photography | Essays | Colleges and universities | Art",
5242,"Save Our Sons and Daughters Newsletter",1987,,"Detroit","Michigan","S.O.S.A.D. (Save Our Sons and Daughters)","Violence | Safety | Crime prevention | Children",
5243,"The Savior’s Call",1923,,"St. Nazianz","Wisconsin","Society of the Divine Savior","Religion | Missions | Catholic Church",
5244,"Say",1954,,"Atlanta","Georgia","Race Publishing Co.","Sports | Music (continued) | Entertainment",
5245,"SBC Magazine",1992,,"Los Angeles","California","Clay, Stanley Bennett","Short stories | Homosexuality | Gay men | Essays",
5246,"SBPA Bottom Line",1986,1987,"Washington","District of Columbia","Howard University, School of Business and Public Administration","Public administration | Finance | Economics | Business education | Business",
5247,"SBPI Quarterly Reporter",1978,,"Chapel Hill","North Carolina","University of North Carolina, African and Afro-American Studies Curriculum","Teenagers | Publishers and publishing | Journalism",
5248,"SCAA News Views and Breakthroughs",1993,,"Blythewood","South Carolina","Sickle Cell Anemia Association","Sickle cell anemia | Physical fitness | Health | Diet",
5249,"The Scanner",1962,,"Washington","District of Columbia","Howard University, Air Force ROTC","ROTC | Military training | Howard University | Air Force ROTC",
5250,"SCAR News",1984,,"Washington","District of Columbia","D.C. Student Coalition Against Apartheid and Racism","Race relations | Apartheid",
5251,"Scene 2000",1990,1996,"Chicago","Illinois","Oqueri, Odu Ikechi","Community newsletter | Business",
5255,"Schomburg Center for Research in Black Culture.",1976,,"New York","New York","Schomburg Center for Research in Black Culture","Library collections | History | Exhibits | Acquisitions",
